Zero_Crossings,Spectral_Centroid,Spectral_Rolloff,MFCC,Chroma_Frequency,LPCC,Spectral_Bandwidth,Spectral_Flux,Spectral_Contrast,Energy,Tempo,F0,Intensity,Emotion
13,0.4084246819039697,1244.4221047794117,"[-1.2466331e-08, 2.4932662e-08, -3.1165828e-09, -6.2331655e-09, -3.1165828e-09, -7.791457e-09, 1.8699497e-08, 7.791457e-09, 8.570603e-09, 0.0, 0.0, 6.2331655e-09, -1.2466331e-08, -1.2466331e-08, 6.2331655e-09, 1.2466331e-08, 0.0, 0.0, -6.2331655e-09, 0.0]",0.48669043,0.0038091794,2647.0421054581334,1.3179864,20.812412946850433,0.0024937766,[ 81.49958882  90.99958882  99.99958882 108.99958882],383.2742941003767,1.5988584e-05,neutral
11,0.33813125214475126,1716.796875,"[1.3786108e-08, 0.0, -1.29751605e-08, 1.29751605e-08, 6.4875803e-09, -1.29751605e-08, -1.946274e-08, 1.29751605e-08, 0.0, -6.4875803e-09, -4.865685e-09, -1.4597056e-08, 6.4875803e-09, 6.4875803e-09, 1.29751605e-08, -1.29751605e-08, 0.0, 2.5950321e-08, 1.29751605e-08, 1.29751605e-08]",0.43107837,0.0048697093,2557.1151421101545,1.3989909,21.17295443526377,0.0089524975,[38.91870777 57.41870777],277.66169141084737,0.00023206802,surprised
29,0.33708432258455645,1478.306914538872,"[1.1630174e-08, 0.0, -1.1630174e-08, 0.0, -1.1630174e-08, 4.7247584e-09, -1.1630174e-08, -5.815087e-09, -5.815087e-09, 2.9075435e-09, -5.815087e-09, 5.815087e-09, 8.722631e-09, 1.1630174e-08, 1.4537718e-09, 5.815087e-09, -2.9075435e-09, -3.6344296e-09, 5.815087e-09, -1.1630174e-08]",0.50172704,0.0066914745,2617.0544213746184,1.4999157,21.015745114709272,0.0028401534,[41.9140625 59.4140625],227.59214431150758,2.0606763e-05,neutral
0,0.4232447946915185,1257.8466796875,"[-1.3623919e-08, 1.3623919e-08, 0.0, 0.0, -1.426254e-08, -6.8119594e-09, 6.8119594e-09, 6.8119594e-09, -2.5544848e-09, 1.3623919e-08, 0.0, -6.8119594e-09, 6.8119594e-09, -1.3623919e-08, -1.3623919e-08, 0.0, 2.7247838e-08, -2.7247838e-08, -1.3623919e-08, -1.3623919e-08]",0.35399485,0.0040203296,2020.1345201362174,1.0455192,20.56425440348157,0.0017773005,[101.1328125 108.6328125 116.1328125],440.57578012990376,1.0550508e-05,angry
8,0.41388658844285003,1442.6508655286816,"[-1.9596047e-08, 0.0, 6.532016e-09, -1.0206275e-09, 0.0, 1.3064032e-08, 0.0, -1.3064032e-08, 4.899012e-09, 1.3064032e-08, -1.3064032e-08, 1.3064032e-08, 6.532016e-09, 6.532016e-09, -1.3064032e-08, 0.0, -1.3064032e-08, 1.3064032e-08, 3.266008e-09, -2.857757e-09]",0.5286571,0.010571666,2853.5329096356268,1.232309,20.180243545221938,0.0027813124,[58.69200721 71.69200721 84.69200721],360.030265167296,2.5024967e-05,fearful
92,0.4857545290566017,1159.388822667739,"[-2.8049245e-08, 0.0, -9.641928e-09, -7.012311e-09, 0.0, -7.012311e-09, -6.1357723e-09, 1.4024622e-08, -1.4024622e-08, 3.5061556e-09, 3.5061556e-09, 3.5061556e-09, 1.0518467e-08, 2.1036934e-08, 1.0518467e-08, 0.0, 0.0, 1.4024622e-08, -1.4024622e-08, -7.012311e-09]",0.57441735,0.0043401956,2834.655405966468,1.1374806,19.824092312626963,0.0030690695,[54.14257812 68.14257812],404.2850967016835,2.8620954e-05,surprised
0,0.3194303015282054,1890.2862548828125,"[8.278423e-09, -2.6490953e-08, 0.0, -3.3113692e-09, 0.0, -3.3113692e-09, 1.3245477e-08, 1.9868216e-08, -6.6227384e-09, 0.0, 0.0, -9.934108e-09, 1.3245477e-08, -1.3245477e-08, 0.0, 0.0, 0.0, 6.6227384e-09, 0.0, 6.6227384e-09]",0.4267472,0.0059349923,2275.734635558251,1.3386203,18.49510691046811,0.008664476,[42.99977022 59.99977022],474.26944620247366,0.0002225608,surprised
0,0.3647108914653296,1691.3120608357988,"[-1.0580706e-08, 0.0, 5.6430434e-09, 5.6430434e-09, -5.6430434e-09, 1.692913e-08, -1.4107608e-08, -4.9376627e-09, 1.692913e-08, 5.6430434e-09, -5.6430434e-09, -5.6430434e-09, 5.6430434e-09, -1.1286087e-08, -3.526902e-09, 2.2572173e-08, 5.6430434e-09, 8.464565e-09, -3.526902e-10, 8.464565e-09]",0.3750744,0.009149342,2164.942733356931,1.3229793,21.192171995719892,0.003472526,[ 73.5234375  84.0234375  94.5234375 106.0234375 117.0234375],416.4701435077259,3.1475978e-05,happy
0,0.3887065698929451,690.513318650266,"[1.690912e-08, 0.0, 0.0, 2.705459e-08, -1.3527295e-08, 0.0, 1.3527295e-08, 2.705459e-08, 1.3527295e-08, 2.705459e-08, 1.3527295e-08, -2.705459e-08, 1.3527295e-08, 0.0, 1.3527295e-08, 0.0, 1.3527295e-08, -2.705459e-08, -2.705459e-08, -2.705459e-08]",0.6096778,0.003337505,2389.9558164651103,1.4593081,19.726844705184117,0.0013555225,[ 94.74951172 102.74951172 110.74951172 118.24951172],144.3437302025938,3.5036005e-06,neutral
0,0.41729234098325246,1669.3825461647727,"[-1.5481726e-09, 0.0, 9.289035e-09, 4.257475e-09, 3.0963452e-09, 1.3933553e-08, 9.289035e-09, 0.0, 6.1926904e-09, -1.2385381e-08, -3.0963452e-09, -1.2385381e-08, 6.1926904e-09, -1.3159467e-08, 1.08372085e-08, 1.7416941e-09, 0.0, 0.0, 4.6445177e-09, 1.9352157e-10]",0.4270046,0.0076224147,2165.7165497983224,1.2829968,19.42425532110124,0.00221125,[76.59960938 86.59960938 97.09960938],465.174617559552,1.6403537e-05,surprised
2,0.4828017639887253,1011.7896889740566,"[8.996928e-09, 0.0, 0.0, 0.0, 0.0, 2.9989757e-09, 0.0, 0.0, -5.9979515e-09, 0.0, -1.1995903e-08, -2.3991806e-08, -1.1995903e-08, -1.1995903e-08, 2.3991806e-08, 0.0, -2.9989757e-09, 0.0, 0.0, 7.49744e-09]",0.581602,0.003361512,2817.763854877921,1.5398993,20.061756795951005,0.0011430557,[73.5234375 83.5234375 94.0234375],300.5839784404144,3.1776929e-06,sad
92,0.390342268747651,1232.958984375,"[-6.4875803e-09, -1.29751605e-08, -1.29751605e-08, 0.0, 1.29751605e-08, 6.4875803e-09, 3.2437901e-09, -3.2437901e-09, 1.6218952e-08, 9.73137e-09, 3.2437901e-09, 1.29751605e-08, -3.2437901e-09, 0.0, -6.4875803e-09, -1.175874e-08, -6.4875803e-09, 0.0, -1.6218951e-09, 6.4875803e-09]",0.57866794,0.004518065,2534.330165687244,1.2639799,20.177070177389353,0.0052272226,[43.49977022 60.49977022],297.4527130179038,8.6868e-05,happy
0,0.30414915753912214,1552.5301419771636,"[-1.5283243e-08, 0.0, -3.0566485e-09, 3.820811e-09, 0.0, -1.2226594e-08, -1.2226594e-08, -1.2226594e-08, 6.113297e-09, 1.2226594e-08, 6.113297e-09, 0.0, 3.0566485e-09, 6.113297e-09, -6.113297e-09, -6.113297e-09, -5.349135e-09, 6.113297e-09, -6.113297e-09, 0.0]",0.5051484,0.008137837,2367.792602279671,1.3069695,19.87157383711079,0.003526408,[108.28515625 115.28515625 122.28515625 128.78515625 135.78515625],423.4182517170141,3.774589e-05,neutral
40,0.5135082161477823,1237.460049715909,"[1.2385381e-08, -2.4770761e-08, 1.2385381e-08, 0.0, -6.1926904e-09, 0.0, 6.1926904e-09, 1.5481726e-08, 0.0, 1.2385381e-08, 3.0963452e-09, -1.5481726e-09, 0.0, -6.1926904e-09, 2.3222588e-09, 0.0, 6.1926904e-09, -1.2385381e-08, -1.2385381e-08, -3.0963452e-09]",0.54095924,0.0037841692,2597.28158351162,1.2120181,19.81132673180596,0.0020018967,[74.0234375 84.5234375 95.0234375],348.4147792133756,1.208896e-05,sad
19,0.3820320965274658,1738.94970703125,"[-6.357829e-09, -1.2715658e-08, -1.2715658e-08, 2.5431316e-08, -6.357829e-09, 1.2715658e-08, 0.0, 2.5431316e-08, 1.2715658e-08, -1.2715658e-08, 0.0, -6.357829e-09, 0.0, 0.0, 0.0, -1.2715658e-08, 0.0, 0.0, -1.2715658e-08, 1.2715658e-08]",0.36448365,0.006799847,2704.6263935987154,1.2990603,21.815766822616524,0.0042695436,[124.16601562 130.16601562 136.16601562 142.16601562 148.66601562],277.82947215530044,4.84276e-05,sad
94,0.48592269163707325,1549.1200322690217,"[0.0, 0.0, 0.0, 5.923443e-09, 0.0, -5.923443e-09, 5.923443e-09, 2.3693772e-08, 5.923443e-09, -1.4808608e-08, -1.1846886e-08, 2.9617215e-09, 0.0, -2.9617215e-09, -1.1846886e-08, -5.923443e-09, 0.0, 0.0, -1.1846886e-08, 0.0]",0.52255046,0.011659763,2689.1838972391106,1.5215281,19.20944353080473,0.0016300023,[ 87.27734375  94.77734375 103.77734375 113.27734375],407.832527873119,6.7608735e-06,sad
24,0.40969885064963363,1444.908046055507,"[2.0007153e-08, 0.0, 3.3345255e-09, 0.0, -1.3338102e-08, 0.0, 0.0, -5.0017883e-09, 6.669051e-09, 0.0, 5.0017883e-09, 1.3338102e-08, 0.0, -7.919498e-09, 0.0, -6.669051e-09, 6.669051e-09, 0.0, 3.3345255e-09, 3.3345255e-09]",0.59535515,0.001113298,2475.7256378487823,1.1550103,20.882591604358872,0.006013766,[67.67357337 79.17357337 90.17357337],230.5936537122854,8.558237e-05,fearful
0,0.42135916489793096,1340.142822265625,"[1.821253e-08, 2.6490953e-08, 0.0, 0.0, -6.6227384e-09, 9.934108e-09, 3.3113692e-09, 6.6227384e-09, 0.0, -1.1589792e-08, 0.0, -9.934108e-09, -8.278423e-09, 0.0, -7.450581e-09, 0.0, -1.6556846e-09, 1.3245477e-08, 0.0, 6.6227384e-09]",0.54107696,0.0045788386,2986.6077745813413,1.2512826,20.527925290488557,0.0018517867,[ 89.49954044  97.99954044 106.49954044 114.49954044],250.31126362833595,9.56302e-06,sad
44,0.40098886226480646,934.3477689302885,"[-6.113297e-09, 0.0, 3.0566485e-09, 1.2226594e-08, 0.0, 0.0, 1.2226594e-08, 1.2226594e-08, 6.113297e-09, 1.2226594e-08, 0.0, -6.113297e-09, -9.169946e-09, 6.113297e-09, -3.0566486e-08, 6.113297e-09, -1.2226594e-08, 0.0, 1.2226594e-08, 6.113297e-09]",0.5534826,0.0043370887,2709.646874432167,1.2970691,20.102152905741946,0.0015151297,[64.33300781 76.33300781 88.33300781],345.5797127618872,7.382984e-06,neutral
0,0.23939479377056005,1225.472419884554,"[0.0, 2.4297435e-08, -6.074359e-09, 0.0, 0.0, -1.2148718e-08, 1.2148718e-08, 0.0, 1.2148718e-08, 0.0, 2.4297435e-08, 0.0, 0.0, 1.2148718e-08, 0.0, 1.2148718e-08, 0.0, 1.2148718e-08, 0.0, 1.2148718e-08]",0.46404946,0.0038002252,2610.7310789472913,1.3283429,20.90813582655697,0.0026294698,[ 81.49958882  90.99958882 100.49958882 109.99958882],376.5058168153662,1.7754528e-05,neutral
12,0.3621741334734116,1290.5024690448113,"[2.9989757e-09, 1.1995903e-08, 0.0, -2.9989757e-09, -2.9989757e-09, -1.1995903e-08, 2.3991806e-08, 1.1995903e-08, -1.1995903e-08, 5.9979515e-09, 5.9979515e-09, 0.0, 0.0, 0.0, 5.9979515e-09, 5.9979515e-09, -5.9979515e-09, 5.9979515e-09, -5.9979515e-09, -2.9989757e-09]",0.46219495,0.003891226,2579.557902032557,1.2849423,20.68566680305574,0.0053080544,[ 90.49954044  98.49954044 106.99954044 114.99954044 122.49954044],287.2185274789778,9.39184e-05,sad
85,0.4039261510795028,1766.7921862065398,"[-1.578931e-09, 0.0, 0.0, 9.473586e-09, 0.0, 0.0, -1.8947173e-08, 6.315724e-09, -2.5262896e-08, 3.157862e-09, 0.0, 1.2631448e-08, 3.157862e-09, -1.2631448e-08, -1.578931e-09, 0.0, 1.578931e-09, 0.0, 5.5262586e-09, -6.315724e-09]",0.55119884,0.010888356,2589.151728807961,1.3047658,20.090262665202662,0.0069032377,[71.17716734 86.17716734],367.53747855895284,0.00014458706,angry
62,0.3238371410288357,1863.1211842922185,"[-6.315724e-09, -2.5262896e-08, -2.7631293e-09, 0.0, 6.315724e-09, 6.315724e-09, 0.0, -6.315724e-09, 0.0, -1.2631448e-08, 1.2631448e-08, 0.0, 2.5262896e-08, 0.0, 6.315724e-09, 0.0, 0.0, 0.0, 0.0, 0.0]",0.49420866,0.006117508,2918.414426147589,1.2878127,20.575887015840923,0.0047414587,[ 80.99958882  90.49958882  99.49958882 107.99958882],280.98533346652226,5.7210164e-05,fearful
48,0.43184582927625487,854.197925289735,"[-1.2631448e-08, -2.5262896e-08, 0.0, -6.315724e-09, -2.5262896e-08, -1.2631448e-08, -1.2631448e-08, 2.5262896e-08, 3.157862e-09, -1.578931e-09, 8.68412e-09, -6.315724e-09, 0.0, 1.2631448e-08, -1.1841983e-09, 1.1052517e-08, -6.315724e-09, 2.5262896e-08, -6.315724e-09, 1.2631448e-08]",0.5513071,0.0069592693,2544.439707237369,1.6350805,19.602899817939605,0.0008531113,[ 84.27734375  93.27734375 102.27734375 111.27734375],322.57318341310065,2.4720218e-06,disgusted
4,0.46963331047993123,620.2498726222826,"[1.3821367e-08, 0.0, 1.3821367e-08, -3.4553418e-09, 1.4037326e-09, -3.4553418e-09, -9.50219e-09, 3.4553418e-09, -1.2093696e-08, 1.3821367e-08, -1.3821367e-08, 0.0, 3.4553418e-09, 6.9106836e-09, 6.9106836e-09, 0.0, 6.9106836e-09, 8.6383545e-10, 0.0, 0.0]",0.5682657,0.00399291,2682.7337167476494,1.4512016,19.52062145529564,0.00093496183,[ 89.49954044  97.99954044 106.49954044],341.02039006200425,2.3058499e-06,neutral
91,0.3731408013072288,1563.4202702030254,"[-2.4297435e-08, 0.0, 0.0, -6.074359e-09, 3.0371794e-09, 1.2148718e-08, -1.2148718e-08, 6.074359e-09, -2.4297435e-08, 6.074359e-09, 0.0, 1.0630128e-08, 1.2148718e-08, 1.2148718e-08, 1.2148718e-08, 1.2148718e-08, -1.2148718e-08, -4.859487e-08, 0.0, 1.2148718e-08]",0.47745392,0.004281445,2549.711071263578,1.1927114,21.398863073592665,0.0056838747,[63.83300781 75.83300781 87.83300781],364.3155380911407,8.6121065e-05,fearful
0,0.37295755048992973,1228.1986338569518,"[2.0399451e-08, -1.01997255e-08, 4.46238e-09, 3.824897e-09, -1.01997255e-08, 0.0, -2.0399451e-08, -2.5499314e-09, -3.187414e-09, 5.0998628e-09, 0.0, 5.0998628e-09, 8.92476e-09, 5.0998628e-09, 0.0, 0.0, 1.2749656e-08, -1.01997255e-08, -1.01997255e-08, -7.649794e-09]",0.5778293,0.014545332,2828.1081136347966,1.4097466,19.628727234760444,0.00097056554,"[ 94.74951172 102.74951172 111.74951172 121.74951172 129.74951172
 137.74951172]",342.40238738738407,3.4240409e-06,disgusted
0,0.35798460149312183,1641.976651278409,"[-9.289035e-09, 2.4770761e-08, 1.2385381e-08, -1.5481726e-09, 1.2385381e-08, -6.1926904e-09, -1.2385381e-08, 0.0, -3.0963452e-09, 4.6445177e-09, -1.2385381e-08, 1.857807e-08, 0.0, 1.5481726e-09, 0.0, 9.289035e-09, 1.2385381e-08, 0.0, 0.0, -1.2385381e-08]",0.3843087,0.01040542,2138.168417469008,1.3819237,20.249263463303695,0.0021456955,"[115.38401442 121.88401442 128.38401442 135.38401442 142.38401442
 148.88401442]",415.6154570363711,1.23258815e-05,neutral
0,0.36007001148218554,1871.619873046875,"[1.3623919e-08, 0.0, 1.3623919e-08, 0.0, 0.0, 6.8119594e-09, 6.8119594e-09, 2.0435879e-08, 0.0, -1.3623919e-08, -3.4059797e-09, 8.51495e-09, 3.4059797e-09, -8.940697e-09, 1.3623919e-08, 3.4059797e-09, -6.8119594e-09, -2.7247838e-08, 2.7247838e-08, 6.8119594e-09]",0.46693173,0.0076467306,2346.5240379378015,1.46515,19.174360326322574,0.006752138,[ 94.74951172 102.74951172 109.24951172 117.24951172 125.24951172],361.22922187364986,0.00012088412,surprised
0,0.33985771471065374,1976.6807556152344,"[1.4901161e-08, -1.1920929e-08, 5.9604646e-09, 2.9802323e-09, 4.4703485e-09, 5.9604646e-09, 9.685754e-09, 8.195639e-09, -5.9604646e-09, 0.0, 2.9802323e-09, 5.9604646e-09, 5.9604646e-09, 0.0, 1.6391278e-08, -5.9604646e-09, -5.9604646e-09, 0.0, 1.1920929e-08, 0.0]",0.4017512,0.011715987,2179.2103491911116,1.3924284,20.680828589391584,0.007930033,[61.6796875 74.1796875 84.1796875 96.1796875],428.8834545734764,0.00020345446,angry
0,0.41953722403976557,1231.7743345748547,"[2.772309e-09, 0.0, 5.8478395e-09, 0.0, 0.0, 5.544618e-09, 1.1089236e-08, 6.930773e-09, -1.1089236e-08, -5.544618e-09, -1.1089236e-08, 0.0, 0.0, 0.0, -2.772309e-09, -2.2178472e-08, 6.930773e-09, 1.1089236e-08, -1.3861546e-08, 0.0]",0.378428,0.009118931,2288.9195536615425,1.319501,19.835581036991535,0.0014697541,[ 76.14257812  89.64257812 103.64257812],401.46606400224823,5.999318e-06,sad
16,0.28914647785616127,1886.1328125,"[1.29751605e-08, -1.29751605e-08, -1.29751605e-08, -1.29751605e-08, -6.4875803e-09, 1.1353266e-08, 0.0, 0.0, -7.298528e-09, 0.0, -2.5950321e-08, 0.0, -1.29751605e-08, 0.0, 6.4875803e-09, 0.0, -1.29751605e-08, -6.4875803e-09, 0.0, 6.4875803e-09]",0.41556603,0.0066289236,2401.37278214686,1.3999588,21.769966566373753,0.010451929,[42.99977022 59.99977022],337.2548688581937,0.00031621338,fearful
56,0.4492049724592801,1686.1496274834437,"[-6.315724e-09, -2.5262896e-08, 0.0, -1.2631448e-08, 1.2631448e-08, 0.0, 1.2631448e-08, 3.157862e-09, -6.315724e-09, 1.1052517e-08, -2.3683966e-09, 1.9736637e-09, 7.894655e-10, -7.4999225e-09, 0.0, -3.157862e-09, 3.157862e-09, -1.2631448e-08, -3.157862e-09, -1.2631448e-08]",0.49566606,0.012549922,2541.9433531232785,1.4178101,20.13658295094118,0.004240741,[100.6328125 108.1328125 115.6328125 123.6328125],315.19774244265744,4.9861213e-05,neutral
0,0.36171657854952993,1382.818134014423,"[-6.113297e-09, 2.4453188e-08, -1.2226594e-08, -6.113297e-09, 6.113297e-09, 0.0, 0.0, 1.5283243e-08, 1.5283243e-08, 0.0, -9.169946e-09, -6.113297e-09, 0.0, 6.113297e-09, 6.113297e-09, 6.113297e-09, 0.0, 6.113297e-09, 0.0, 0.0]",0.46457502,0.0067788046,2494.875055767185,1.4079294,19.766522425933328,0.00080495625,[64.05145474 78.55145474],372.14860943805496,1.6045697e-06,sad
0,0.4436134064902242,1747.0798159605704,"[2.0801622e-08, 2.5601995e-08, 1.1200873e-08, 0.0, -3.2002494e-09, 0.0, 0.0, 0.0, 1.7601371e-08, 9.600748e-09, 3.2002494e-09, 1.2800998e-08, -5.6004366e-09, 0.0, -3.6002805e-09, 0.0, 2.5601995e-08, 0.0, 0.0, -1.2800998e-08]",0.49477106,0.010044657,2392.2027692934466,1.3206441,19.34021592303791,0.009042829,[ 77.09960938  87.09960938  95.09960938 104.59960938],437.1351454294848,0.00024305219,surprised
0,0.39291066806428715,1401.3206930721508,"[1.4024622e-08, 1.4024622e-08, 1.4024622e-08, 0.0, -1.4024622e-08, 1.4024622e-08, 1.0518467e-08, -3.5061556e-09, 3.5061556e-09, 7.012311e-09, -1.4024622e-08, 0.0, 7.012311e-09, -1.4024622e-08, 1.4024622e-08, -1.4024622e-08, 0.0, 7.012311e-09, -1.4024622e-08, -1.4024622e-08]",0.50772935,0.00881653,2831.162782903308,1.2415059,20.247490324411505,0.003186338,[ 95.24951172 103.24951172 111.24951172],365.286565104822,3.1380026e-05,fearful
0,0.4043832943574111,2126.2278837316176,"[1.1687186e-09, 1.2466331e-08, 3.1165828e-09, -1.2466331e-08, 0.0, -7.791457e-09, 9.3497485e-09, 0.0, -6.2331655e-09, -1.2466331e-08, -1.2466331e-08, 1.1687185e-08, -1.2466331e-08, 1.2466331e-08, 1.8699497e-08, 0.0, 0.0, 0.0, -6.2331655e-09, 0.0]",0.41547316,0.008980987,2152.937273402228,1.4570981,19.82010511938691,0.0069813356,[ 95.74951172 103.74951172 111.74951172],394.10140815314713,0.00014385527,surprised
45,0.486438909533246,2177.9908034975165,"[2.2105034e-08, 0.0, -6.315724e-09, 1.578931e-09, 0.0, -9.473586e-09, 6.315724e-09, -1.8947173e-08, 0.0, -1.2631448e-08, 1.2631448e-08, 1.2631448e-08, 0.0, -4.736793e-09, 0.0, 6.315724e-09, 0.0, -1.2631448e-08, -2.5262896e-08, 1.2631448e-08]",0.49273807,0.0068659238,2612.1704660435425,1.3849473,21.263241195834993,0.008961851,[ 90.99954044  99.49954044 107.49954044 115.49954044 122.99954044],375.14572734223896,0.00023024376,fearful
43,0.4860893131019846,1517.87548828125,"[-6.357829e-09, 0.0, 6.357829e-09, -6.357829e-09, 0.0, 0.0, 1.9073486e-08, 0.0, -9.536743e-09, 0.0, -1.2715658e-08, -1.5894573e-08, -1.2715658e-08, 0.0, 0.0, -1.2715658e-08, -2.5431316e-08, 0.0, 6.357829e-09, -3.1789145e-09]",0.53574806,0.0070129097,2661.958827649832,1.3815705,20.33333044461785,0.009968316,[114.88401442 121.38401442 127.88401442 134.38401442 140.88401442],367.94693819799124,0.00030502162,surprised
38,0.4614403348257928,2181.286390772406,"[2.3991806e-08, 0.0, -2.9989757e-09, 0.0, -2.9989757e-09, -1.1995903e-08, 0.0, 0.0, 1.1995903e-08, 2.9989757e-09, -5.9979515e-09, -5.9979515e-09, 1.1995903e-08, -4.498464e-09, 1.0871287e-08, -1.1995903e-08, 2.3991806e-08, 7.1225674e-09, 1.1995903e-08, 0.0]",0.510288,0.013058014,2561.1405322176192,1.4677825,19.48527104729214,0.0073929364,[ 77.09960938  87.09960938  97.09960938 105.59960938],374.5872881764746,0.000169927,angry
19,0.5098221418566854,1668.4010225183824,"[-1.2466331e-08, -2.4932662e-08, -1.2466331e-08, 0.0, 8.18103e-09, -6.2331655e-09, -1.2466331e-08, -2.4932662e-08, 1.2466331e-08, 0.0, 0.0, 1.2466331e-08, -6.2331655e-09, -1.2466331e-08, 0.0, 1.2466331e-08, 0.0, -3.1165828e-09, 0.0, 0.0]",0.35567752,0.008288474,2208.3902345919632,1.5014946,22.89071339804038,0.0037116988,[38.91870777 57.41870777],303.1392521864191,3.8509268e-05,happy
0,0.5513722836628274,446.05524459941273,"[9.200717e-09, 1.2800998e-08, 1.2800998e-08, 2.400187e-09, -6.400499e-09, -1.2800998e-08, 1.2800998e-08, -1.2800998e-08, 0.0, 0.0, -6.400499e-09, 0.0, -1.2800998e-08, 8.8006855e-09, -1.2800998e-08, 1.6001247e-09, 6.400499e-09, 6.400499e-09, 3.2002494e-09, -1.2800998e-08]",0.61305255,0.0036912833,2892.4868629798384,1.2555919,18.08783758888611,0.00035065564,[77.09960938 87.09960938 97.09960938],402.2156848428486,6.182744e-07,sad
34,0.40169329672172643,847.4755548367834,"[1.5185897e-09, 1.2148718e-08, -1.5185897e-09, 6.074359e-09, 0.0, -2.4297435e-08, 1.2148718e-08, -1.2148718e-08, 1.2148718e-08, 0.0, -6.074359e-09, 2.4297435e-08, 1.2148718e-08, 1.2148718e-08, 0.0, 1.2148718e-08, 9.111538e-09, 0.0, 0.0, 0.0]",0.5499107,0.006507017,2724.661691512354,1.7792547,19.810552950296003,0.00075102533,"[ 79.99958882  89.99958882  99.49958882 108.49958882 117.49958882
 126.99958882]",333.5576936392796,1.5571788e-06,sad
84,0.3793806805858303,2056.4831331286127,"[-8.268852e-09, -2.2050273e-08, 6.8907102e-09, 2.2050273e-08, 5.512568e-09, -1.1025136e-08, -1.1025136e-08, 0.0, -5.512568e-09, 3.445355e-10, 1.1025136e-08, -1.5159562e-08, 5.512568e-09, 0.0, 0.0, 1.378142e-09, 1.6537705e-08, 2.756284e-09, 0.0, -5.512568e-09]",0.48282906,0.0077080852,2502.096317666584,1.4010439,21.776791541912328,0.026173923,[ 94.24951172 102.24951172],314.9671279340621,0.0019529562,angry
0,0.4253319996675539,2423.946533203125,"[2.7247838e-08, 0.0, 6.8119594e-09, 0.0, -6.8119594e-09, 0.0, 0.0, -6.8119594e-09, 2.0435879e-08, 3.4059797e-09, -1.3623919e-08, -1.3623919e-08, 1.3623919e-08, -6.8119594e-09, -1.70299e-08, 6.5990857e-09, 0.0, 1.3623919e-08, 1.3623919e-08, -6.8119594e-09]",0.41177717,0.007129071,2305.348597553032,1.4211291,20.182988192143835,0.010197208,[146.69921875 151.69921875 156.19921875 161.19921875 166.19921875],443.0308388465716,0.00030138157,fearful
0,0.4247661587626,1097.711272737873,"[7.1169723e-09, 1.4233945e-08, -7.1169723e-09, -2.846789e-08, 0.0, 0.0, -1.2454702e-08, -1.0675459e-08, -1.4233945e-08, 7.1169723e-09, 0.0, 7.1169723e-09, 7.1169723e-09, 7.1169723e-09, 0.0, 7.1169723e-09, 0.0, 1.4233945e-08, -1.4233945e-08, -1.4233945e-08]",0.5448236,0.0034579076,2852.04644608005,1.1799407,20.51474351803333,0.003426972,[54.64257812 68.64257812],277.8511785920151,3.6685156e-05,happy
37,0.41469708661792376,1946.706887950068,"[-1.9436297e-09, 0.0, 5.1830127e-09, 5.1830127e-09, -1.0366025e-08, -4.535136e-09, 0.0, -6.4787655e-09, 7.774519e-09, -1.2957531e-08, 0.0, 0.0, -2.073205e-08, 0.0, -1.0366025e-08, 0.0, 0.0, 0.0, 1.0366025e-08, -2.5915063e-09]",0.48355523,0.008811585,2574.6560430892587,1.4458009,20.636996011347563,0.005918731,[ 92.49954044 100.99954044 111.99954044 121.49954044 130.49954044],319.15141328819624,9.775408e-05,angry
0,0.41371808767833174,1678.7049175941781,"[4.899012e-09, 0.0, 0.0, 1.3064032e-08, -3.266008e-09, -1.3064032e-08, 0.0, 6.532016e-09, -2.6128063e-08, -9.798024e-09, 0.0, -1.3064032e-08, 0.0, -1.1431028e-08, -7.348518e-09, 1.1431028e-08, 9.798024e-09, -1.633004e-09, 1.3064032e-08, 3.266008e-09]",0.51304615,0.0043732333,2726.9868171022304,1.4897414,19.255482581276937,0.0037012636,[ 81.27734375  90.27734375  99.77734375 109.27734375],415.64671281817425,3.6698864e-05,surprised
0,0.5037966457583024,1449.7643103966345,"[-1.1462432e-08, 1.2226594e-08, 0.0, 3.0566485e-09, -1.2226594e-08, -1.2226594e-08, -1.8339891e-08, 1.8339891e-08, 3.0566485e-09, 0.0, 6.113297e-09, 7.641621e-10, 0.0, 0.0, -2.2924864e-09, 0.0, 1.2226594e-08, -3.0566485e-09, 7.641622e-09, 0.0]",0.49041504,0.0074265376,2502.2753921540666,1.3421824,19.09259583093395,0.0022720804,[ 95.24951172 103.24951172 111.24951172],437.98549944148095,1.3670214e-05,sad
50,0.31543067016252246,1539.5567321777344,"[0.0, -1.1920929e-08, -1.4901161e-09, 5.9604646e-09, 4.4703485e-09, -5.9604646e-09, -1.4901161e-09, 0.0, -7.4505807e-10, -1.1920929e-08, -1.1920929e-08, -1.1920929e-08, 2.3841858e-08, -5.9604646e-09, 1.3411045e-08, 7.450581e-09, -1.1920929e-08, 5.9604646e-09, 0.0, 5.9604646e-09]",0.51193744,0.0041597174,2610.519540033469,1.5495255,21.16919701248179,0.004215049,[ 50.06640625  65.06640625  79.56640625  92.56640625 108.06640625],339.23490395072264,4.0605257e-05,happy
